unique ID,Project name,Place name[1],Place name[2],Place name[3],project_name_flag
1102,Blackstone Hotel. Radio Tower Base.,Blackstone Hotel.RadioTower Base.,RadioTower Base,Blackstone Hotel,0
1103,Plainview Independent School District. Booker T. Washington High School.,Plainview Independent School District.Booker T. Washington HighSchool.,Booker T. Washington HighSchool,Plainview Independent School District,0
1104,Bowen Motor Coaches. Maintenance and repair shop.,Bowen Motor Coaches.Maintenance and repairshop.,Maintenance and repairshop,Bowen Motor Coaches,0
1105,Houston Independent School District. Brackenridge Elementary School. Additions and alterations.,Houston Independent School District.Brackenridge ElementarySchool.,Brackenridge ElementarySchool,Houston Independent School District,0
1106,Branch House and Manufacturing Plant. Refrigeration warehouse.,Branch House and Manufacturing Plant.Refrigerationwarehouse.,Refrigerationwarehouse,Branch House and Manufacturing Plant,0
1107,Farm and Home Savings Association branch office space lease.,Farm and Home Savings Association branch office space lease,,,0
1108,Brantley Draughon Business College building. Alterations.,Brantley Draughon Business College building,,,0
1109,"Bridge (Gainsville, Tex.).","Bridge (Gainsville, Tex",,,0
1110,"Broadway Baptist Church (Fort Worth, Tex.).","Broadway Baptist Church (Fort Worth, Tex",,,0
1111,Broadway Building.,Broadway Building,,,0
1112,KGKO brodcasting station building.,KGKO brodcasting station building,,,0
1113,Brownwood Country Club building.,Brownwood Country Club building,,,0
1114,Houston Independent School District. Bruce School. Addition.,Houston Independent School District.BruceSchool.,BruceSchool,Houston Independent School District,0
1115,Buell Lumber Co. building. Addition and alterations.,Buell Lumber Co.building.,building,Buell Lumber Co,0
1116,Texas National Guard building. Proposed.,Texas National Guard building,,,0
1117,Missley Creamery Co. building.,Missley Creamery Co.building.,building,Missley Creamery Co,0
1118,Edwin Larendon building.,Edwin Larendon building,,,0
1119,"Frost National Bank building (San Antonio, Tex.).","Frost National Bank building (San Antonio, Tex",,,0
1120,Gulf Publishing Co. building.,Gulf Publishing Co.building.,building,Gulf Publishing Co,0
1121,Manford Cadillac Co. building.,Manford Cadillac Co.building.,building,Manford Cadillac Co,0
1122,J.C.Penny Co. building.,J.C.Penny Co.building.,C.Penny Co.building,J,0
1123,"First Federal Savings and Loan Association building (Temple, Tex.).","First Federal Savings and Loan Association building (Temple, Tex",,,0
1124,Fort Worth Poultry and Egg Co. building. Addition.,Fort Worth Poultry and Egg Co.building.,building,Fort Worth Poultry and Egg Co,0
1125,J. E. Hutt Contracting Co. building. Alterations.,J.E. Hutt Contracting Co.building.,E. Hutt Contracting Co.building,J,0
1126,building alterations for B. J. Tillar,building alterations for B,,,0
1127,Mr. L. Fred building. Alterations.,Mr.L. Fredbuilding.,L. Fredbuilding,Mr,0
1128,Building alterations.,Building alterations,,,0
1129,I.B.M. Corp. building. Alterations.,I.B.M. Corp.building.,B.M. Corp.building,I,0
1130,R.W. Ourham building. Alterations.,R.W. Ourhambuilding.,W. Ourhambuilding,R,0
1131,John Frost building.,John Frost building,,,0
1132,Building lobby alterations.,Building lobby alterations,,,0
1133,"Continental Bus System, Inc. building. Remodeling.","Continental Bus System, Inc.building.",building,"Continental Bus System, Inc",0
1134,"Burk Burnett Building. Remodel for coupon booths, partitions, polished steel grille for safety deposit dept.",Burk Burnett Building,,,0
1135,Burrus Mill and Electric Co. building. Addition and alterations.,Burrus Mill and Electric Co.building.,building,Burrus Mill and Electric Co,0
1136,Burrus Mill and Elevator Co. building. Addition.,Burrus Mill and Elevator Co.building.,building,Burrus Mill and Elevator Co,0
1137,Rowen Motor Coaches bus station.,Rowen Motor Coaches bus station,,,0
1138,S.B. Perkins business building.,S.B. Perkins businessbuilding.,B. Perkins businessbuilding,S,0
1139,P. M. Devitt Trust business building.,P.M. Devitt Trust businessbuilding.,M. Devitt Trust businessbuilding,P,0
1140,Shotts business building.,Shotts business building,,,0
1141,Buber business building. Addition.,Buber business building,,,0
1142,Business building plans.,Business building plans,,,0
1143,C.E.I. Building. Parking garage.,C.E.I. Building. Parkinggarage.,E.I. Building. Parkinggarage,C,0
1144,Reid residence.,Reid residence,,,0
1145,Snider residence. Heating layout.,Snider residence,,,0
1146,Mr. and Mrs. O.R. Lee cafe. Refrigeration vault.,Mr,,,0
1147,McCarthy Independent School District. Unidentified cafeteria building.,McCarthy Independent School District.Unidentified cafeteriabuilding.,Unidentified cafeteriabuilding,McCarthy Independent School District,0
1148,Crockett Consolidated Common School District. Unidentified cafetorium.,Crockett Consolidated Common School District,,,0
1149,Calhoun Packing Co. building. Revisions and additions.,Calhoun Packing Co.building.,building,Calhoun Packing Co,0
1150,Camp Mabry.  Motor transport building.,Camp Mabry.Motor transportbuilding.,Motor transportbuilding,Camp Mabry,0
1151,Caprock Hospital.,Caprock Hospital,,,0
1152,Caranay-Rhodes Memorial Hall.,Caranay-Rhodes Memorial Hall,,,0
1153,Supreme Beef Co. building. Carcass holding cooler. Addition.,Supreme Beef Co.building.,building,Supreme Beef Co,0
1154,"Carnegie Library Building (Stamford, Tex.). Alterations.","Carnegie Library Building (Stamford, Tex",,,0
1155,"Carnegie Library Building (Stamford, Tex.). Alterations","Carnegie Library Building (Stamford, Tex",,,0
1156,Carter Music Co. building.,Carter Music Co.building.,building,Carter Music Co,0
1157,Casa Del Club.,Casa Del Club,,,0
1158,Casa View Country Club. Club house.,Casa View Country Club.Clubhouse.,Clubhouse,Casa View Country Club,0
1159,Castor oil mill building.,Castor oil mill building,,,0
1160,Centenary College of Louisiana school building.,Centenary College of Louisiana school building,,,0
1161,"Southwestern Bell Telephone Seminary central heating plant (Fort Worth, Tex.).","Southwestern Bell Telephone Seminary central heating plant (Fort Worth, Tex",,,0
1162,"Southwestern Bell Telephone Co. Central Office Building (Midland, Tex.). Additions and alterations.","Southwestern Bell Telephone Co.Central OfficeBuilding (Midland, Tex.","Central OfficeBuilding (Midland, Tex",Southwestern Bell Telephone Co,0
1163,"Southwestern Bell Telephone Co. Central Office Building (Pasedena, Tex.). Additions and alterations.","Southwestern Bell Telephone Co.Central OfficeBuilding (Pasedena, Tex.","Central OfficeBuilding (Pasedena, Tex",Southwestern Bell Telephone Co,0
1164,Texas Technological College. Chemistry building. Freight elevator.,Texas Technological College.Chemistry building. Freightelevator.,Chemistry building. Freightelevator,Texas Technological College,0
1165,Mrs. Wyatt C. Hedrick children's playhouse.,Mrs,,,0
1166,"Fort Worth and Denver City Railroad. Boiler and flue shop (Childress, Tex.). Repairs.","Fort Worth and Denver City Railroad.Boiler and flueshop (Childress, Tex.","Boiler and flueshop (Childress, Tex",Fort Worth and Denver City Railroad,0
1167,"Helpy-Selfy Grocery building (Childress, Tex.).","Helpy-Selfy Grocery building (Childress, Tex",,,0
1168,"First Methodist Church (Hamon, Tex.). Chuch and educational building.","First Methodist Church (Hamon, Tex.). Chuch and educationalbuilding.",). Chuch and educationalbuilding,"First Methodist Church (Hamon, Tex",0
1169,"First Christian Church (Fort Worth, Tex.). Church and education building. Remodeling.","First Christian Church (Fort Worth, Tex.). Church and educationbuilding.",). Church and educationbuilding,"First Christian Church (Fort Worth, Tex",0
1170,Trinity Methodist Church. Sanctuary and educational building.,Trinity Methodist Church.Sanctuary and educationalbuilding.,Sanctuary and educationalbuilding,Trinity Methodist Church,0
1171,Central Christian Church. Church building.,Central Christian Church.Churchbuilding.,Churchbuilding,Central Christian Church,0
1172,"First Christian Church (Plainview, Tex.). Church and educational building.","First Christian Church (Plainview, Tex.). Church and educationalbuilding.",). Church and educationalbuilding,"First Christian Church (Plainview, Tex",0
1173,Dallas Hotel Co. building. Cigar store. Layout.,Dallas Hotel Co.building. Cigarstore.,building. Cigarstore,Dallas Hotel Co,0
1174,"Southwestern Bell Telephone Co. Circle ""4"" No. 5 Crossbar Building (Fort Worth, Tex.).","Southwestern Bell Telephone Co.Circle ""4"" No. 5 CrossbarBuilding (Fort Worth, Tex.","Circle ""4"" No. 5 CrossbarBuilding (Fort Worth, Tex",Southwestern Bell Telephone Co,0
1175,"City Hall (Lubbock, Tex.).","City Hall (Lubbock, Tex",,,0
1176,"City Hall and fire department (Midland, Tex.).","City Hall and fire department (Midland, Tex",,,0
1177,"City Hall and firestation building (Stamford, Tex.). Alteration.","City Hall and firestation building (Stamford, Tex",,,0
1178,"City Hall (Eastland, Tex.).  Repairs.","City Hall (Eastland, Tex",,,0
1179,City National Bank and Office Building,,,,1
1180,"Municipal Building (Childress, Tex.).","Municipal Building (Childress, Tex",,,0
1181,"Water extensions (Fairfield, Tex.). Proposed.","Water extensions (Fairfield, Tex",,,0
1182,"Pleasure grounds, parks and playgrounds (Forth Worth, Tex.). Cattle exhibit building.","Pleasure grounds, parks and playgrounds (Forth Worth, Tex.). Cattle exhibitbuilding.",). Cattle exhibitbuilding,"Pleasure grounds, parks and playgrounds (Forth Worth, Tex",0
1183,City of Texarkana sewage treatment plant.,City of Texarkana sewage treatment plant,,,0
1184,City Packing Co. new chill cooler.,City Packing Co,,,0
1185,"Southwestern Bell Telephone Co. Cliff Exchange Building (Dallas, Tex.).","Southwestern Bell Telephone Co.Cliff ExchangeBuilding (Dallas, Tex.","Cliff ExchangeBuilding (Dallas, Tex",Southwestern Bell Telephone Co,0
1186,Clinic building.,Clinic building,,,0
1187,Round and Flowers clinic building.,Round and Flowers clinic building,,,0
1188,Northern Texas Traction Co. club house.,Northern Texas Traction Co.clubhouse.,clubhouse,Northern Texas Traction Co,0
1189,Coca-Cola Co. Utilities Layout,Coca-Cola Co,,,0
1190,Coke County Courthouse.,Coke County Courthouse,,,0
1191,Plainview Independent School District. College Hill Elementary School.,Plainview Independent School District.College Hill ElementarySchool.,College Hill ElementarySchool,Plainview Independent School District,0
1192,Collier Industries. Remodeling.,Collier Industries,,,0
1193,Colorado and Southern Railway Company. freight and passenger depot.,Colorado and Southern Railway Company,,,0
1194,Colorado and Southern Railway Co. freight and passenger depot.,Colorado and Southern Railway Co,,,0
1195,Comanche County Courthouse.,Comanche County Courthouse,,,0
1196,"Community center building (Grandfalls, Tex.).","Community center building (Grandfalls, Tex",,,0
1197,Economy Forms Corp. concrete foundation sales building.,Economy Forms Corp.concrete foundation salesbuilding.,concrete foundation salesbuilding,Economy Forms Corp,0
1198,Irving Independent School District. Conflans Elementary School.,Irving Independent School District.Conflans ElementarySchool.,Conflans ElementarySchool,Irving Independent School District,0
1199,"Connelle Hotel (Eastland, Tex.).","Connelle Hotel (Eastland, Tex",,,0
1200,Continental Life Building. Alterations.,Continental Life Building,,,0
1201,Cooke County Courthouse. Remodeling.,Cooke County Courthouse,,,0
1202,Lewter Corp. cooling building and slaughtering facilities.,Lewter Corp.coolingbuilding and slaughtering facilities.,coolingbuilding and slaughtering facilities,Lewter Corp,0
1203,Coronado Petroleum Tower.,Coronado Petroleum Tower,,,0
1204,"Country Club building (Childress, Tex.).","Country Club building (Childress, Tex",,,0
1205,Crazy Hotel. Annex.,Crazy Hotel,,,0
1206,Crazy Well Pavilion.  Additions and alterations.,Crazy Well Pavilion,,,0
1207,"Southwestern Bell Telephone Co. Crestview ""2"" Dial Building (Fort Worth, Tex.).","Southwestern Bell Telephone Co.Crestview ""2"" DialBuilding (Fort Worth, Tex.","Crestview ""2"" DialBuilding (Fort Worth, Tex",Southwestern Bell Telephone Co,0
1208,"Southwestern Bell Telephone Co. Crestview ""4"" office building (Arlington, Tex.). Additions and alterations.","Southwestern Bell Telephone Co.Crestview ""4"" officebuilding (Arlington, Tex.","Crestview ""4"" officebuilding (Arlington, Tex",Southwestern Bell Telephone Co,0
1209,Crestview school. Additions and alterations.,Crestview school,,,0
1210,Crystal Creamery Company building.,Crystal Creamery Company building,,,0
1211,Dairypak Inc. plant facilities and office building.,Dairypak Inc.plant facilities and officebuilding.,plant facilities and officebuilding,Dairypak Inc,0
1212,"Southwestern Bell Telephone Co. Dallas Cherry ""4"" Dial Building (Seagoville, Tex.).","Southwestern Bell Telephone Co.Dallas Cherry ""4"" DialBuilding (Seagoville, Tex.","Dallas Cherry ""4"" DialBuilding (Seagoville, Tex",Southwestern Bell Telephone Co,0
1213,"Southwestern Bell telephone Co. Dallas Cliff Exchange Building (Dallas, Tex.). Additions and alterations.","Southwestern Bell telephone Co.Dallas Cliff ExchangeBuilding (Dallas, Tex.","Dallas Cliff ExchangeBuilding (Dallas, Tex",Southwestern Bell telephone Co,0
1214,"Southwestern Bell Telephone Co. Dallas Oak Lawn Exchange Building (Dallas, Tex.).","Southwestern Bell Telephone Co.Dallas Oak Lawn ExchangeBuilding (Dallas, Tex.","Dallas Oak Lawn ExchangeBuilding (Dallas, Tex",Southwestern Bell Telephone Co,0
1215,"Southwestern Telegraph and Telephone Co. Dallas Oakland Exchange Building (Dallas, Tex.).","Southwestern Telegraph and Telephone Co.Dallas Oakland ExchangeBuilding (Dallas, Tex.","Dallas Oakland ExchangeBuilding (Dallas, Tex",Southwestern Telegraph and Telephone Co,0
1216,"Dam and spillway (Commerce, Tex.).","Dam and spillway (Commerce, Tex",,,0
1217,Dan Dancigar Jewish Community Center.,Dan Dancigar Jewish Community Center,,,0
1218,Kahn residence.,Kahn residence,,,0
1219,Davidson Hotel.,Davidson Hotel,,,0
1220,Irving Independent School District. Davis Elementary School. Addition.,Irving Independent School District.Davis ElementarySchool.,Davis ElementarySchool,Irving Independent School District,0
1221,Deaf Smith County Hospital.,Deaf Smith County Hospital,,,0
1222,DeBerry Elementary School.,DeBerry Elementary School,,,0
1223,"Fort Worth and Denver City Railway Co. Decatur Passenger Station (Fort Worth, Tex.). Repair and alterations.","Fort Worth and Denver City Railway Co.Decatur PassengerStation (Fort Worth, Tex.","Decatur PassengerStation (Fort Worth, Tex",Fort Worth and Denver City Railway Co,0
1224,Decker Branch House. Addition.,Decker Branch House,,,0
1225,Dekalb Independent School District. Dekalb Elementary School,Dekalb Independent School District,,,0
1226,Perkins Timberlake Co. department store building.,Perkins Timberlake Co.department storebuilding.,department storebuilding,Perkins Timberlake Co,0
1227,"Fort Worth and Denver City Railroad. Depot (Claredon, Tex.). Additions and alterations.",Fort Worth and Denver City Railroad,,,0
1228,Diamond Oaks Country Club. Club house,Diamond Oaks Country Club,,,0
1229,Texas & Pacific Railway Co. dining car comm. Cold storage additions and alterations.,Texas & Pacific Railway Co,,,0
1230,Disco Corp. store building.,Disco Corp.storebuilding.,storebuilding,Disco Corp,0
1231,Disco Corp. store building.,Disco Corp.storebuilding.,storebuilding,Disco Corp,0
1232,District headquarters buildings.,District headquarters buildings,,,0
1233,Hiller residence.,Hiller residence,,,0
1234,Dr. Jarrell Bennet clinic building. Entrance. Remodeling.,Dr.Jarrell Bennet clinic building.Entrance.,Jarrell Bennet clinic building.Entrance,Dr,0
1235,Trigg residence.,Trigg residence,,,0
1236,Dr. T.L. Goodman residence. Addition.,Dr.T.L. Goodmanresidence.,T.L. Goodmanresidence,Dr,0
1237,"First National Bank (Midland, Tex.). Drive-in depository and connecting underground passage.","First National Bank (Midland, Tex",,,0
1238,Dunbar High School,,,,1
1239,Temple Independent School District. Dunbar Junior High School. Addition.,Temple Independent School District.Dunbar Junior HighSchool.,Dunbar Junior HighSchool,Temple Independent School District,0
1240,Dunlap Store. Storefront. Remodeling.,Dunlap Store.Storefront.,Storefront,Dunlap Store,0
1241,Astin residence.,Astin residence,,,0
1242,Wright residence.,Wright residence,,,0
1243,E.L. Wilson Hardware Co. building.,E.L. Wilson Hardware Co.building.,L. Wilson Hardware Co.building,E,0
1244,E.M. Scarbrough Building. Additional supports under the entrance.,E.M. Scarbrough Building. Additional supports under theentrance.,M. Scarbrough Building. Additional supports under theentrance,E,0
1245,Waggoner residence. Additions and alterations.,Waggoner residence,,,0
1246,Esch residence.,Esch residence,,,0
1247,McKinney Independent School District. E.S. Doty Negro School. Additions and alterations.,McKinney Independent School District.E.S. Doty NegroSchool.,E.S. Doty NegroSchool,McKinney Independent School District,0
1248,Earl Parker residence. Additions and alterations.,Earl Parker residence,,,0
1249,Wilson residence.,Wilson residence,,,0
1250,Stevens earth dam and stone water trough.,Stevens earth dam and stone water trough,,,0
1251,East Baptist College. Sanderson Hall.,East Baptist College.SandersonHall.,SandersonHall,East Baptist College,0
1252,Texas Avenue Baptist Church. Educational and sanctuary building.,Texas Avenue Baptist Church.Educational and sanctuarybuilding.,Educational and sanctuarybuilding,Texas Avenue Baptist Church,0
1253,Sweetwater Municipal Hospital. Electrical and air conditioning systems. Additions and alterations.,Sweetwater Municipal Hospital,,,0
1254,Tarleton State College. Electrical distribution system. Addition.,Tarleton State College,,,0
1255,Cedar Hill Independent School District. Unidentified elementary and high school. Additions.,Cedar Hill Independent School District.Unidentified elementary and highschool.,Unidentified elementary and highschool,Cedar Hill Independent School District,0
1256,Irving Independent School District. Unidentified elementary school. Proposed.,Irving Independent School District.Unidentified elementaryschool.,Unidentified elementaryschool,Irving Independent School District,0
1257,Wilmer-Hutchins Independent School District. Elementary school.,Wilmer-Hutchins Independent School District.Elementaryschool.,Elementaryschool,Wilmer-Hutchins Independent School District,0
1258,Mineola Independent School District. Unidentified elementary school.,Mineola Independent School District.Unidentified elementaryschool.,Unidentified elementaryschool,Mineola Independent School District,0
1259,Plainview Independent School District. Unidentified elementary schools. Addition.,Plainview Independent School District,,,0
1260,Wilmer-Hutchins Independent School District. Elementary school. Addition.,Wilmer-Hutchins Independent School District.Elementaryschool.,Elementaryschool,Wilmer-Hutchins Independent School District,0
1261,Olney Independent School District. Unidentified elementary school. Additions and alterations.,Olney Independent School District.Unidentified elementaryschool.,Unidentified elementaryschool,Olney Independent School District,0
1262,Quitaque Independent School District. Unidentified elementary school. Additions and alterations.,Quitaque Independent School District.Unidentified elementaryschool.,Unidentified elementaryschool,Quitaque Independent School District,0
1263,Sudan Independent School District. Unidentified elementary school and agricultural buildings.,Sudan Independent School District.Unidentified elementary school and agriculturalbuildings.,Unidentified elementary school and agriculturalbuildings,Sudan Independent School District,0
1264,Athens Independent School District. Unidentified elementary school building.,Athens Independent School District.Unidentified elementary schoolbuilding.,Unidentified elementary schoolbuilding,Athens Independent School District,0
1265,Chillicothe Independent School District. Unidentiefied elementary school building.,Chillicothe Independent School District.Unidentiefied elementary schoolbuilding.,Unidentiefied elementary schoolbuilding,Chillicothe Independent School District,0
1266,Estilline Independent School District. Unidentified elementary school building.,Estilline Independent School District.Unidentified elementary schoolbuilding.,Unidentified elementary schoolbuilding,Estilline Independent School District,0
1267,Rosen Heights Independent School District. Unidentified elementary school building.,Rosen Heights Independent School District.Unidentified elementary schoolbuilding.,Unidentified elementary schoolbuilding,Rosen Heights Independent School District,0
1268,Rosen Heights Independent School District. Unidentified elementary school building.,Rosen Heights Independent School District.Unidentified elementary schoolbuilding.,Unidentified elementary schoolbuilding,Rosen Heights Independent School District,0
1269,Wilmer-Hutchins Independent School District. Elementary school building.,Wilmer-Hutchins Independent School District.Elementary schoolbuilding.,Elementary schoolbuilding,Wilmer-Hutchins Independent School District,0
1270,Wilmer-Hutchins Independent School District. Elementary school building.,Wilmer-Hutchins Independent School District.Elementary schoolbuilding.,Elementary schoolbuilding,Wilmer-Hutchins Independent School District,0
1271,Lakeview Independent School District. Unidentified elementary school building. Additions and alterations.,Lakeview Independent School District.Unidentified elementary schoolbuilding.,Unidentified elementary schoolbuilding,Lakeview Independent School District,0
1272,Athens Independent School District. Unidentified elementary school building. Unit A cafeteria. Addition.,Athens Independent School District.Unidentified elementary school building. Unit Acafeteria.,Unidentified elementary school building. Unit Acafeteria,Athens Independent School District,0
1273,Plainview Independent School District. All elementary schools. Additions.,Plainview Independent School District,,,0
1274,Fort Worth National Bank. Elevator.,Fort Worth National Bank.Elevator.,Elevator,Fort Worth National Bank,0
1275,"Elks Club (Fort Worth, Tex.). Remodeling.","Elks Club (Fort Worth, Tex",,,0
1276,Ellison Furniture and Carpet Company’s Store. Alterations.,Ellison Furniture and Carpet Company’s Store,,,0
1277,Perkins residence. Additions and alterations.,Perkins residence,,,0
1278,Elysian Independent School District. Elysian Fields High School.,Elysian Independent School District.Elysian Fields HighSchool.,Elysian Fields HighSchool,Elysian Independent School District,0
1279,Empire Development Company filling station and garage.,Empire Development Company filling station and garage,,,0
1280,Employee's hospital. Alterations.,Employee's hospital,,,0
1281,Rusk State Hospital building. Employees’ dormitory.,Rusk State Hospital building.Employees’dormitory.,Employees’dormitory,Rusk State Hospital building,0
1282,"Fort Worth and Denver City Railroad. Enclosing freight of platform (Wichita Falls, Tex.).",Fort Worth and Denver City Railroad,,,0
1284,Erath County Jail.,Erath County Jail,,,0
1285,Petteway residence and garage.,Petteway residence and garage,,,0
1286,"Southwestern Bell Telephone Co. Exchange Building (Eastland, Tex.).","Southwestern Bell Telephone Co.ExchangeBuilding (Eastland, Tex.","ExchangeBuilding (Eastland, Tex",Southwestern Bell Telephone Co,0
1287,"First National Bank bank building (Midland, Tex.). Remodeling.","First National Bank bank building (Midland, Tex",,,0
1288,Lary residence.,Lary residence,,,0
1289,Cleburne Independent School District. F.E. Adams school.,Cleburne Independent School District.F.E. Adamsschool.,F.E. Adamsschool,Cleburne Independent School District,0
1290,National Aircraft Corp. factory building.,National Aircraft Corp.factorybuilding.,factorybuilding,National Aircraft Corp,0
1291,"Federal Land Bank Building (Houston, Tex.).","Federal Land Bank Building (Houston, Tex",,,0
1292,"Federal Land Bank (Houston, Tex.). Remodeling.","Federal Land Bank (Houston, Tex",,,0
1293,"Federal Public Housing Authority commercial facilities building. Project Pecos, Tex., 48556 Com.",Federal Public Housing Authority commercial facilities building,,,0
1294,Howard residence. Additions and alterations.,Howard residence,,,0
1295,Globe Aircraft Corporation ferry pilots lounge.,Globe Aircraft Corporation ferry pilots lounge,,,0
1296,Texas Pacific Coal & Oil Co. filling station #1.,Texas Pacific Coal & Oil Co.fillingstation #1.,fillingstation #1,Texas Pacific Coal & Oil Co,0
1297,Crouse filling station and stores.,Crouse filling station and stores,,,0
1298,Mr. T. S. Hogan  filling station and shops.,Mr.T. S. Hogan  fillingstation and shops.,T. S. Hogan  fillingstation and shops,Mr,0
1299,Gulf Colorado and Santa Fe Hospital hospital. Fire escape.,Gulf Colorado and Santa Fe Hospital hospital,,,0
1300,"Fire station and utility building (Richardson, Tex.).","Fire station and utility building (Richardson, Tex",,,0
1301,"First Baptist Church (Commerce, Tex.). Additions and alterations.","First Baptist Church (Commerce, Tex",,,0
1302,"First Baptist Church (Commerce, Tex.). Additions and alterations.","First Baptist Church (Commerce, Tex",,,0
1303,"First Baptist Church (Pecos, Tex.). Education building. Addition and alteration.","First Baptist Church (Pecos, Tex.). Educationbuilding.",). Educationbuilding,"First Baptist Church (Pecos, Tex",0
1304,"First Baptist Church (Midland, Tex.). Educational Building","First Baptist Church (Midland, Tex",,,0
1305,"First Baptist Church (Jacksboro, Tex.). Educational building","First Baptist Church (Jacksboro, Tex",,,0
1306,"First Baptist Church (Commerce, Tex.). Educational building. Addition.","First Baptist Church (Commerce, Tex.). Educationalbuilding.",). Educationalbuilding,"First Baptist Church (Commerce, Tex",0
1307,"First Baptist Church (Denton, Tex.). Roof truss. Repairs.","First Baptist Church (Denton, Tex",,,0
1308,"First Christian Church (Fort Worth, Tex.).","First Christian Church (Fort Worth, Tex",,,0
1309,"First Christian Church (Seymour, Tex.). Additions and remodeling.","First Christian Church (Seymour, Tex",,,0
1310,"First Christian Church (Fort Worth, Tex.). Education building.","First Christian Church (Fort Worth, Tex.). Educationbuilding.",). Educationbuilding,"First Christian Church (Fort Worth, Tex",0
1311,"First Methodist Church (Mineola, Tex.).","First Methodist Church (Mineola, Tex",,,0
1312,"First National Auto Bank (Waco, Tex.).","First National Auto Bank (Waco, Tex",,,0
1313,"First National Bank (O’Donnell, Tex.).","First National Bank (O’Donnell, Tex",,,0
1314,"First National Bank (Waco, Tex.).","First National Bank (Waco, Tex",,,0
1315,"First National Bank (Waco, Tex.).","First National Bank (Waco, Tex",,,0
1316,First National Bank of Killeen. Remodeling.,First National Bank of Killeen,,,0
1317,First National Bank of Temple Texas.  Drive-in banking facilities.,First National Bank of Temple Texas,,,0
1318,"First National Bank (Midland, Tex.). Remodeling.","First National Bank (Midland, Tex",,,0
1319,"First Presbyterian Church (Seagraves, Tex.). Addition and alterations.","First Presbyterian Church (Seagraves, Tex",,,0
1320,C.G. Staats flat building.,C.G. Staats flatbuilding.,G. Staats flatbuilding,C,0
1321,Fletcher School. Additions and alterations.,Fletcher School,,,0
1322,Floyd Ranch house.,Floyd Ranch house,,,0
1323,"Ford Motor Company dealership building (Fort Worth, Tex.). Additions and alterations.","Ford Motor Company dealership building (Fort Worth, Tex",,,0
1324,"Ford Motor Company dealership facility (Fort Worth, Tex.).","Ford Motor Company dealership facility (Fort Worth, Tex",,,0
1325,"Ford Motor Company Ford Truck Center (Fort Worth, Tex.).","Ford Motor Company Ford Truck Center (Fort Worth, Tex",,,0
1326,Fort Worth Club building. Men’s cocktail bar and lounge. Alterations.,Fort Worth Club building.Men’s cocktail bar andlounge.,Men’s cocktail bar andlounge,Fort Worth Club building,0
1327,Fort Worth Club building. Store. Remodeling.,Fort Worth Club building.Store.,Store,Fort Worth Club building,0
1328,Texas and Pacific Railway Co. Fort Worth Freight Office. Alterations and air conditioning.,Texas and Pacific Railway Co.Fort Worth FreightOffice.,Fort Worth FreightOffice,Texas and Pacific Railway Co,0
1329,Container Corporation of America. Folding Carton Division. Dallas-Fort Worth plant.,Container Corporation of America.Folding Carton Division. Dallas-Fort Worthplant.,Folding Carton Division. Dallas-Fort Worthplant,Container Corporation of America,0
1330,"Menasco Maufacturing Co. plant (Fort Worth, Tex.). Additions.","Menasco Maufacturing Co.plant (Fort Worth, Tex.","plant (Fort Worth, Tex",Menasco Maufacturing Co,0
1331,Fort Worth Public Market Inc. store building.,Fort Worth Public Market Inc.storebuilding.,storebuilding,Fort Worth Public Market Inc,0
1332,Fort Worth Star Telegram Building. Addition and remodeling.,Fort Worth Star Telegram Building,,,0
1333,"Fort Worth and Denver Railroad. Four apartments and five apartment  bunkhouses (Fort Worth, Tex.).","Fort Worth and Denver Railroad.Fourapartments and five apartment  bunkhouses (Fort Worth, Tex.","Fourapartments and five apartment  bunkhouses (Fort Worth, Tex",Fort Worth and Denver Railroad,0
1334,Browning residence.,Browning residence,,,0
1335,Fred Thom and Sons Building.,Fred Thom and Sons Building,,,0
1336,"Fort Worth and Denver City Railroad. Freight depot (Fort Worth, Tex.).",Fort Worth and Denver City Railroad,,,0
1337,"Fort Worth and Denver City Railroad. Freight depot warehouse (Wichita Falls, Tex.).","Fort Worth and Denver City Railroad.Freight depotwarehouse (Wichita Falls, Tex.","Freight depotwarehouse (Wichita Falls, Tex",Fort Worth and Denver City Railroad,0
1338,Texas & Pacific Railway Co. freight station.,Texas & Pacific Railway Co.freightstation.,freightstation,Texas & Pacific Railway Co,0
1339,Texas & Pacific railway Co. freight terminal.,Texas & Pacific railway Co,,,0
1340,Tarelton State College. Frey and Yearwood Halls.,Tarelton State College,,,0
1341,Plainview Independent School District. Frisco Elementary School. Additions.,Plainview Independent School District.Frisco ElementarySchool.,Frisco ElementarySchool,Plainview Independent School District,0
1342,"Frito Co., Crispie Division office and warehouse building.","Frito Co., Crispie Division office and warehousebuilding.",", Crispie Division office and warehousebuilding",Frito Co,0
1343,"Fort Worth and Denver City Railroad. Mechanical building (Forth Worth, Tex.).","Fort Worth and Denver City Railroad.Mechanicalbuilding (Forth Worth, Tex.","Mechanicalbuilding (Forth Worth, Tex",Fort Worth and Denver City Railroad,0
1344,Fort Worth and Denver City Railroad. Storehouse. Addition.,Fort Worth and Denver City Railroad,,,0
1345,"Fort Worth and Denver City Southern Pacific Railroad. Unidentified building (Turkey, Tex.).","Fort Worth and Denver City Southern Pacific Railroad.Unidentifiedbuilding (Turkey, Tex.","Unidentifiedbuilding (Turkey, Tex",Fort Worth and Denver City Southern Pacific Railroad,0
